5.000000000000000000e+00,1.225598771447978519e-01,9.987744012285520512e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+01,4.264102848276626334e-01,9.957358971517234636e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,7.858064575807890417e-01,9.921419354241920985e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+01,1.836395862780731969e+00,9.816360413721926648e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
